"126,-134,-164.8,-159.2,16.696"
"127,-135.2,-164.8,-160.4,18.551"
"128,-136.4,-164.8,-162,16.696"
"129,-137.2,-165.2,-163.2,24.116"
"130,-138,-165.6,-164.4,35.247"
"131,-138.8,-165.6,-165.6,40.812"
"132,-140.4,-164.8,-166.4,46.378"
"133,-141.6,-164.4,-167.6,55.653"
"134,-142.4,-164,-168.8,74.204"
"135,-142.8,-164,-170,89.045"
"136,-143.2,-163.6,-171.2,90.9"
"137,-144.4,-162.8,-172.4,98.32"
"138,-145.6,-162.4,-173.6,102.031"
"139,-146,-162.8,-175.2,98.32"
"140,-146.4,-163.2,-176.4,94.61"
"141,-147.2,-163.2,-178,94.61"
"142,-148,-163.2,-179.6,94.61"
"143,-148.8,-163.6,-181.6,90.9"
"144,-148.8,-164.4,-183.2,92.755"
"145,-148.8,-165.6,-185.2,98.32"
"146,-149.6,-166.4,-187.2,102.031"
"147,-150.4,-166.4,-189.2,102.031"
"148,-150.8,-166.8,-191.2,102.031"
"149,-150.8,-167.6,-193.2,107.596"
"150,-150.4,-168.4,-195.2,111.306"
"151,-150.8,-169.2,-197.2,113.161"
"152,-151.6,-169.6,-199.2,105.741"
"153,-151.6,-170,-201.2,92.755"
"154,-151.6,-170.8,-203.2,85.335"
"155,-150.8,-172,-205.2,87.19"
"156,-151.2,-172.4,-207.2,94.61"
"157,-152,-172.8,-209.6,100.175"
"158,-152.4,-172.8,-211.6,100.175"
"159,-152.4,-174,-213.6,103.886"
"160,-152,-175.2,-216,115.016"
"161,-152,-176,-218,126.147"
"162,-153.2,-176,-220,135.422"
"163,-154,-176,-222.4,144.698"
"164,-154.4,-176.8,-224.4,157.684"
"165,-154.4,-178,-226.4,168.814"
"166,-154.8,-178.8,-228.4,176.235"
"167,-155.2,-178.8,-230.4,179.945"
"168,-156,-179.2,-232,181.8"
"169,-156.4,-180,-233.6,191.075"
"170,-156.4,-180.4,-235.2,200.351"
"171,-156.4,-180.8,-236.8,209.626"
"172,-156.8,-180.8,-238.8,218.902"
"173,-157.2,-180.8,-240.4,231.888"
"174,-156.4,-181.2,-242,237.453"
"175,-156,-182,-244,233.743"
"176,-155.6,-182.4,-245.6,233.743"
"177,-156,-182.4,-247.6,237.453"
"178,-156,-182.4,-249.2,235.598"
"179,-156,-182.8,-251.2,226.322"
"180,-155.6,-183.2,-253.2,220.757"
"181,-156,-183.6,-255.2,213.337"
"182,-156.4,-183.6,-256.8,200.351"
"183,-156.8,-183.6,-258.8,192.93"
"184,-156.8,-184.4,-260.4,194.786"
"185,-156.4,-184.8,-262.4,194.786"
"186,-156.4,-185.2,-264,192.93"
"187,-157.2,-185.2,-266,198.496"
"188,-158,-185.2,-267.6,200.351"
"189,-157.6,-185.6,-269.6,200.351"
"190,-157.2,-186.4,-271.2,204.061"
"191,-156.8,-186.8,-273.2,213.337"
"192,-157.2,-186.8,-274.8,217.047"
"193,-157.2,-186.8,-276.8,217.047"
"194,-157.2,-187.6,-278.4,217.047"
"195,-156.4,-188.8,-280.4,211.481"
"196,-156,-190,-282,207.771"
"197,-156.4,-190,-284,209.626"
"198,-156.4,-190,-285.6,213.337"
"199,-156.4,-190.8,-287.2,218.902"
"200,-156,-191.6,-288.4,220.757"
"201,-156,-192,-290,218.902"
"202,-156.4,-192,-291.2,217.047"
"203,-156.8,-192,-292.8,217.047"
"204,-157.2,-192.4,-294,222.612"
"205,-156.8,-193.2,-295.2,228.177"
"206,-157.2,-193.6,-296.8,231.888"
"207,-158,-193.6,-298.4,231.888"
"208,-159.2,-193.6,-299.6,222.612"
"209,-159.6,-194.4,-301.2,209.626"
"210,-160,-195.2,-302.8,200.351"
"211,-160.4,-195.6,-304,192.93"
"212,-161.6,-195.6,-306,181.8"
"213,-162.4,-195.2,-307.6,163.249"
"214,-162.8,-195.6,-309.2,146.553"
"215,-163.2,-196,-310.8,133.567"
"216,-163.6,-196.4,-312.4,120.582"
"217,-164.4,-196,-314.4,111.306"
"218,-165.2,-195.6,-316,103.886"
"219,-165.2,-196,-317.6,87.19"
"220,-165.2,-196.4,-319.6,64.929"
"221,-165.6,-196.8,-321.2,50.088"
"222,-166.8,-197.2,-323.2,42.667"
"223,-167.6,-197.6,-324.8,37.102"
"224,-168,-198.8,-326.8,20.406"
"225,-168.4,-200.4,-328.4,-5.565"
"226,-168.8,-201.2,-330.4,-27.827"
"227,-170,-201.6,-332,-38.957"
"228,-170.8,-202,-333.6,-46.378"
"229,-171.2,-202.8,-335.6,-63.073"
"230,-171.6,-204.4,-337.6,-76.059"
"231,-172.8,-204.8,-339.2,-85.335"
"232,-174,-205.2,-340.8,-98.32"
"233,-174.8,-205.6,-342.8,-107.596"
"234,-175.6,-206.8,-344.4,-105.741"
"235,-176,-208,-345.6,-98.32"
"236,-176.8,-208.8,-347.2,-90.9"
"237,-177.6,-209.6,-348.8,-85.335"
"238,-178.8,-210.4,-350,-76.059"
"239,-179.2,-212,-351.6,-72.349"
"240,-179.6,-214,-352.8,-70.494"
"241,-180.4,-215.6,-354.4,-64.929"
"242,-182,-216.8,-355.6,-55.653"
"243,-183.6,-218,-356.8,-48.233"
