3051.0,-68.639
3052.0,-70.494
3053.0,-68.639
3054.0,-63.073
3055.0,-66.784
3056.0,-68.639
3057.0,-66.784
3058.0,-66.784
3059.0,-66.784
3060.0,-66.784
3061.0,-68.639
3062.0,-70.494
3063.0,-72.349
3064.0,-70.494
3065.0,-66.784
3066.0,-61.218
3067.0,-63.073
3068.0,-63.073
3069.0,-61.218
3070.0,-61.218
3071.0,-66.784
3072.0,-72.349
3073.0,-76.059
3074.0,-79.769
3075.0,-81.624
3076.0,-77.914
3077.0,-74.204
3078.0,-74.204
3079.0,-76.059
3080.0,-74.204
3081.0,-76.059
3082.0,-76.059
3083.0,-72.349
3084.0,-64.929
3085.0,-61.218
3086.0,-61.218
3087.0,-64.929
3088.0,-68.639
3089.0,-66.784
3090.0,-66.784
3091.0,-64.929
3092.0,-63.073
3093.0,-64.929
3094.0,-70.494
3095.0,-70.494
3096.0,-64.929
3097.0,-57.508
3098.0,-59.363
3099.0,-61.218
3100.0,-63.073
3101.0,-63.073
3102.0,-64.929
3103.0,-64.929
3104.0,-61.218
3105.0,-63.073
3106.0,-64.929
3107.0,-68.639
3108.0,-66.784
3109.0,-61.218
3110.0,-59.363
3111.0,-59.363
3112.0,-57.508
3113.0,-55.653
3114.0,-53.798
3115.0,-53.798
3116.0,-50.088
3117.0,-51.943
3118.0,-55.653
3119.0,-63.073
3120.0,-66.784
3121.0,-63.073
3122.0,-61.218
3123.0,-61.218
3124.0,-61.218
3125.0,-63.073
3126.0,-61.218
3127.0,-61.218
3128.0,-61.218
3129.0,-57.508
3130.0,-55.653
3131.0,-57.508
3132.0,-53.798
3133.0,-48.233
3134.0,-46.378
3135.0,-48.233
3136.0,-48.233
3137.0,-46.378
3138.0,-48.233
3139.0,-50.088
3140.0,-51.943
3141.0,-55.653
3142.0,-61.218
3143.0,-63.073
3144.0,-57.508
3145.0,-53.798
3146.0,-50.088
3147.0,-48.233
3148.0,-48.233
3149.0,-48.233
3150.0,-48.233
3151.0,-50.088
3152.0,-51.943
3153.0,-53.798
3154.0,-53.798
3155.0,-55.653
3156.0,-59.363
3157.0,-61.218
3158.0,-61.218
3159.0,-57.508
3160.0,-48.233
3161.0,-46.378
3162.0,-50.088
3163.0,-51.943
3164.0,-53.798
3165.0,-55.653
3166.0,-53.798
3167.0,-50.088
3168.0,-50.088
3169.0,-48.233
3170.0,-46.378
3171.0,-48.233
3172.0,-48.233
3173.0,-44.522
3174.0,-40.812
3175.0,-40.812
3176.0,-38.957
3177.0,-31.537
3178.0,-25.971
3179.0,-24.116
3180.0,-20.406
3181.0,-11.131
3182.0,-1.855
3183.0,5.565
3184.0,16.696
3185.0,27.827
3186.0,37.102
3187.0,48.233
3188.0,57.508
3189.0,61.218
3190.0,57.508
3191.0,64.929
3192.0,74.204
3193.0,81.624
3194.0,87.19
3195.0,90.9
3196.0,92.755
3197.0,89.045
3198.0,85.335
3199.0,92.755
3200.0,100.175
3201.0,102.031
3202.0,100.175
3203.0,92.755
3204.0,83.48
3205.0,85.335
3206.0,87.19
3207.0,77.914
3208.0,66.784
3209.0,59.363
3210.0,50.088
3211.0,40.812
3212.0,35.247
3213.0,27.827
3214.0,14.841
3215.0,3.71
3216.0,-1.855
3217.0,-7.42
3218.0,-14.841
3219.0,-27.827
3220.0,-42.667
3221.0,-57.508
3222.0,-61.218
3223.0,-55.653
3224.0,-51.943
3225.0,-59.363
3226.0,-64.929
3227.0,-68.639
3228.0,-74.204
3229.0,-74.204
3230.0,-76.059
3231.0,-77.914
3232.0,-79.769
3233.0,-81.624
3234.0,-83.48
3235.0,-77.914
3236.0,-70.494
3237.0,-68.639
3238.0,-70.494
3239.0,-72.349
3240.0,-68.639
3241.0,-68.639
3242.0,-66.784
3243.0,-64.929
3244.0,-59.363
3245.0,-46.378
3246.0,-29.682
3247.0,-7.42
3248.0,20.406
3249.0,55.653
3250.0,103.886
3251.0,163.249
3252.0,230.032
3253.0,302.381
3254.0,378.44
3255.0,454.5
3256.0,543.544
3257.0,643.72
3258.0,742.04
3259.0,823.664
3260.0,875.607
3261.0,868.187
3262.0,792.128
3263.0,686.387
3264.0,593.632
3265.0,502.732
3266.0,395.136
3267.0,265.279
3268.0,115.016
3269.0,-27.827
3270.0,-129.857
3271.0,-179.945
3272.0,-192.93
3273.0,-192.93
3274.0,-194.786
3275.0,-196.641
3276.0,-185.51
3277.0,-168.814
3278.0,-152.118
3279.0,-135.422
3280.0,-115.016
3281.0,-92.755
3282.0,-66.784
3283.0,-40.812
3284.0,-24.116
3285.0,-12.986
3286.0,-5.565
3287.0,3.71
3288.0,5.565
3289.0,3.71
3290.0,5.565
3291.0,3.71
3292.0,3.71
3293.0,11.131
3294.0,12.986
3295.0,12.986
3296.0,16.696
3297.0,18.551
3298.0,22.261
3299.0,20.406
3300.0,16.696
3301.0,12.986
3302.0,12.986
3303.0,12.986
3304.0,11.131
3305.0,14.841
3306.0,20.406
3307.0,24.116
3308.0,24.116
3309.0,27.827
3310.0,29.682
3311.0,29.682
3312.0,31.537
3313.0,35.247
3314.0,38.957
3315.0,42.667
3316.0,50.088
3317.0,53.798
3318.0,50.088
3319.0,44.522
3320.0,48.233
3321.0,59.363
3322.0,64.929
3323.0,63.073
3324.0,63.073
3325.0,63.073
3326.0,59.363
3327.0,61.218
3328.0,61.218
3329.0,61.218
3330.0,61.218
3331.0,63.073
3332.0,66.784
3333.0,76.059
3334.0,83.48
3335.0,94.61
3336.0,105.741
3337.0,105.741
3338.0,107.596
3339.0,115.016
3340.0,116.871
3341.0,115.016
3342.0,118.726
3343.0,116.871
3344.0,111.306
3345.0,105.741
3346.0,107.596
3347.0,115.016
3348.0,122.437
3349.0,126.147
3350.0,129.857
3351.0,135.422
3352.0,146.553
3353.0,159.539
3354.0,172.524
3355.0,185.51
3356.0,191.075
3357.0,191.075
3358.0,194.786
3359.0,202.206
3360.0,204.061
3361.0,202.206
3362.0,204.061
3363.0,209.626
3364.0,215.192
3365.0,220.757
3366.0,226.322
3367.0,231.888
3368.0,233.743
3369.0,233.743
3370.0,231.888
3371.0,230.032
3372.0,233.743
3373.0,237.453
3374.0,239.308
3375.0,239.308
3376.0,235.598
3377.0,231.888
3378.0,230.032
3379.0,231.888
3380.0,231.888
3381.0,228.177
3382.0,220.757
3383.0,213.337
3384.0,204.061
3385.0,191.075
3386.0,181.8
3387.0,178.09
3388.0,168.814
3389.0,150.263
3390.0,131.712
3391.0,122.437
3392.0,118.726
3393.0,113.161
3394.0,102.031
3395.0,85.335
3396.0,68.639
3397.0,55.653
3398.0,44.522
3399.0,31.537
3400.0,18.551
3401.0,11.131
3402.0,5.565
3403.0,-1.855
3404.0,-9.276
3405.0,-14.841
3406.0,-16.696
3407.0,-20.406
3408.0,-29.682
3409.0,-35.247
3410.0,-40.812
3411.0,-50.088
3412.0,-55.653
3413.0,-61.218
3414.0,-66.784
3415.0,-70.494
3416.0,-70.494
3417.0,-72.349
3418.0,-74.204
3419.0,-76.059
3420.0,-77.914
3421.0,-79.769
3422.0,-79.769
3423.0,-79.769
3424.0,-74.204
3425.0,-72.349
3426.0,-76.059
3427.0,-77.914
3428.0,-76.059
3429.0,-76.059
3430.0,-77.914
3431.0,-81.624
3432.0,-81.624
3433.0,-81.624
3434.0,-79.769
3435.0,-76.059
3436.0,-76.059
3437.0,-77.914
3438.0,-76.059
3439.0,-68.639
3440.0,-66.784
3441.0,-72.349
3442.0,-70.494
3443.0,-66.784
3444.0,-68.639
3445.0,-68.639
3446.0,-68.639
3447.0,-66.784
3448.0,-61.218
3449.0,-53.798
3450.0,-51.943
3451.0,-51.943
3452.0,-51.943
3453.0,-50.088
3454.0,-46.378
3455.0,-46.378
3456.0,-48.233
3457.0,-53.798
3458.0,-59.363
3459.0,-61.218
3460.0,-61.218
3461.0,-61.218
3462.0,-59.363
3463.0,-57.508
3464.0,-57.508
3465.0,-53.798
3466.0,-50.088
3467.0,-51.943
3468.0,-55.653
3469.0,-55.653
3470.0,-53.798
3471.0,-53.798
3472.0,-55.653
3473.0,-55.653
3474.0,-55.653
3475.0,-51.943
3476.0,-46.378
3477.0,-44.522
3478.0,-46.378
3479.0,-46.378
3480.0,-46.378
3481.0,-44.522
3482.0,-44.522
3483.0,-46.378
3484.0,-48.233
3485.0,-50.088
3486.0,-51.943
3487.0,-55.653
3488.0,-59.363
3489.0,-61.218
3490.0,-64.929
3491.0,-64.929
3492.0,-64.929
3493.0,-63.073
3494.0,-61.218
3495.0,-59.363
3496.0,-63.073
3497.0,-64.929
3498.0,-61.218
3499.0,-59.363
3500.0,-59.363
3501.0,-61.218
3502.0,-57.508
3503.0,-55.653
3504.0,-61.218
3505.0,-66.784
3506.0,-70.494
3507.0,-76.059
3508.0,-77.914
3509.0,-79.769
3510.0,-79.769
3511.0,-79.769
3512.0,-77.914
3513.0,-74.204
3514.0,-70.494
3515.0,-63.073
3516.0,-59.363
3517.0,-57.508
3518.0,-59.363
3519.0,-66.784
3520.0,-70.494
3521.0,-70.494
3522.0,-70.494
3523.0,-76.059
3524.0,-79.769
3525.0,-79.769
3526.0,-76.059
3527.0,-72.349
3528.0,-74.204
3529.0,-76.059
3530.0,-72.349
3531.0,-72.349
3532.0,-72.349
3533.0,-72.349
3534.0,-72.349
3535.0,-72.349
3536.0,-72.349
3537.0,-72.349
3538.0,-72.349
3539.0,-74.204
3540.0,-74.204
3541.0,-68.639
3542.0,-66.784
3543.0,-74.204
3544.0,-77.914
3545.0,-74.204
3546.0,-72.349
3547.0,-74.204
3548.0,-76.059
3549.0,-79.769
3550.0,-83.48
3551.0,-87.19
3552.0,-89.045
3553.0,-87.19
3554.0,-83.48
3555.0,-83.48
3556.0,-85.335
3557.0,-85.335
3558.0,-83.48
3559.0,-81.624
3560.0,-77.914
3561.0,-72.349
3562.0,-70.494
3563.0,-68.639
3564.0,-61.218
3565.0,-55.653
3566.0,-57.508
3567.0,-64.929
3568.0,-72.349
3569.0,-76.059
3570.0,-77.914
3571.0,-74.204
3572.0,-70.494
3573.0,-77.914
3574.0,-85.335
3575.0,-79.769
3576.0,-72.349
3577.0,-70.494
3578.0,-68.639
3579.0,-63.073
3580.0,-63.073
3581.0,-64.929
3582.0,-66.784
3583.0,-68.639
3584.0,-64.929
3585.0,-63.073
3586.0,-70.494
3587.0,-74.204
3588.0,-70.494
3589.0,-64.929
3590.0,-63.073
3591.0,-68.639
3592.0,-70.494
3593.0,-70.494
3594.0,-70.494
3595.0,-72.349
3596.0,-74.204
3597.0,-76.059
3598.0,-76.059
