3401.0,-45.2
3402.0,-45.2
3403.0,-45.2
3404.0,-45.2
3405.0,-45.2
3406.0,-44.8
3407.0,-44.8
3408.0,-44.4
3409.0,-44.4
3410.0,-44.0
3411.0,-43.6
3412.0,-43.2
3413.0,-42.8
3414.0,-42.4
3415.0,-42.0
3416.0,-41.6
3417.0,-40.8
3418.0,-40.4
3419.0,-40.0
3420.0,-39.6
3421.0,-38.8
3422.0,-38.4
3423.0,-37.6
3424.0,-37.2
3425.0,-36.8
3426.0,-36.4
3427.0,-35.6
3428.0,-35.2
3429.0,-34.8
3430.0,-34.4
3431.0,-34.0
3432.0,-34.0
3433.0,-33.6
3434.0,-33.2
3435.0,-33.2
3436.0,-32.8
3437.0,-32.4
3438.0,-32.4
3439.0,-32.0
3440.0,-31.6
3441.0,-31.2
3442.0,-30.8
3443.0,-30.0
3444.0,-29.6
3445.0,-29.2
3446.0,-28.4
3447.0,-27.6
3448.0,-27.2
3449.0,-26.8
3450.0,-26.0
3451.0,-25.2
3452.0,-24.4
3453.0,-24.0
3454.0,-23.2
3455.0,-22.4
3456.0,-21.2
3457.0,-20.4
3458.0,-19.6
3459.0,-18.8
3460.0,-18.0
3461.0,-17.2
3462.0,-16.4
3463.0,-16.0
3464.0,-15.2
3465.0,-14.8
3466.0,-14.0
3467.0,-13.6
3468.0,-13.2
3469.0,-12.4
3470.0,-12.0
3471.0,-11.6
3472.0,-10.8
3473.0,-10.4
3474.0,-9.6
3475.0,-9.2
3476.0,-8.8
3477.0,-8.0
3478.0,-7.6
3479.0,-6.8
3480.0,-6.4
3481.0,-6.0
3482.0,-5.2
3483.0,-4.8
3484.0,-4.0
3485.0,-3.6
3486.0,-2.8
3487.0,-2.0
3488.0,-1.6
3489.0,-0.8
3490.0,0.0
3491.0,0.8
3492.0,1.6
3493.0,2.0
3494.0,2.4
3495.0,3.2
3496.0,3.6
3497.0,4.0
3498.0,4.4
3499.0,4.4
3500.0,4.8
3501.0,5.2
3502.0,5.6
3503.0,6.0
3504.0,6.4
3505.0,6.8
3506.0,7.2
3507.0,7.6
3508.0,8.0
3509.0,8.0
3510.0,8.4
3511.0,8.4
3512.0,8.4
3513.0,8.4
3514.0,8.4
3515.0,8.0
3516.0,8.0
3517.0,7.6
3518.0,7.6
3519.0,7.6
3520.0,7.2
3521.0,7.2
3522.0,6.8
3523.0,6.8
3524.0,6.8
3525.0,6.4
3526.0,6.4
3527.0,6.0
3528.0,6.0
3529.0,5.6
3530.0,5.2
3531.0,4.8
3532.0,4.4
3533.0,4.0
3534.0,3.6
3535.0,3.2
3536.0,2.4
3537.0,2.0
3538.0,1.6
3539.0,1.2
3540.0,0.8
3541.0,0.4
3542.0,0.4
3543.0,0.4
3544.0,0.4
3545.0,0.4
3546.0,0.8
3547.0,0.8
3548.0,1.2
3549.0,1.2
3550.0,1.6
3551.0,1.6
3552.0,2.0
3553.0,2.0
3554.0,2.4
3555.0,2.4
3556.0,2.8
3557.0,2.8
3558.0,2.8
3559.0,2.8
3560.0,2.8
3561.0,2.8
3562.0,2.4
3563.0,2.4
3564.0,2.4
3565.0,2.0
3566.0,2.0
3567.0,1.6
3568.0,1.6
3569.0,1.6
3570.0,1.2
3571.0,1.2
3572.0,1.2
3573.0,1.2
3574.0,1.2
3575.0,1.6
3576.0,1.6
3577.0,1.6
3578.0,2.0
3579.0,2.0
3580.0,2.0
3581.0,2.4
3582.0,2.4
3583.0,2.4
3584.0,2.4
3585.0,2.8
3586.0,2.8
3587.0,3.2
3588.0,3.6
3589.0,4.0
3590.0,4.4
3591.0,5.2
3592.0,5.6
3593.0,6.4
3594.0,6.8
3595.0,7.2
3596.0,8.0
3597.0,8.4
3598.0,8.8
3599.0,9.2
3600.0,9.6
3601.0,10.4
3602.0,10.8
3603.0,11.2
3604.0,11.2
3605.0,11.6
3606.0,12.0
3607.0,12.0
3608.0,12.4
3609.0,12.4
3610.0,12.4
3611.0,12.4
3612.0,12.8
3613.0,12.4
3614.0,12.4
3615.0,12.4
3616.0,12.4
3617.0,12.4
3618.0,12.4
3619.0,12.4
3620.0,12.4
3621.0,12.4
3622.0,12.4
3623.0,12.4
3624.0,12.8
3625.0,12.8
3626.0,13.2
3627.0,13.6
3628.0,13.6
3629.0,14.0
3630.0,14.4
3631.0,14.4
3632.0,14.8
3633.0,15.2
3634.0,15.6
3635.0,16.0
3636.0,16.4
3637.0,16.8
3638.0,17.2
3639.0,17.6
3640.0,18.0
3641.0,18.4
3642.0,18.8
3643.0,18.8
3644.0,19.2
3645.0,19.2
3646.0,19.2
