4311.0,-31.6
4312.0,-31.6
4313.0,-31.2
4314.0,-32.0
4315.0,-32.8
4316.0,-32.8
4317.0,-32.8
4318.0,-32.4
4319.0,-32.8
4320.0,-33.6
4321.0,-34.0
4322.0,-33.6
4323.0,-33.2
4324.0,-33.6
4325.0,-34.0
4326.0,-34.0
4327.0,-34.0
4328.0,-33.6
4329.0,-34.0
4330.0,-34.8
4331.0,-34.8
4332.0,-34.8
4333.0,-34.4
4334.0,-34.8
4335.0,-35.6
4336.0,-35.6
4337.0,-35.2
4338.0,-34.4
4339.0,-34.4
4340.0,-34.8
4341.0,-34.8
4342.0,-34.8
4343.0,-35.2
4344.0,-36.0
4345.0,-36.8
4346.0,-36.8
4347.0,-36.4
4348.0,-35.6
4349.0,-35.6
4350.0,-35.6
4351.0,-34.8
4352.0,-33.6
4353.0,-32.0
4354.0,-31.2
4355.0,-30.8
4356.0,-30.0
4357.0,-28.8
4358.0,-28.0
4359.0,-27.6
4360.0,-28.0
4361.0,-28.0
4362.0,-26.8
4363.0,-25.6
4364.0,-24.8
4365.0,-24.4
4366.0,-23.6
4367.0,-22.4
4368.0,-21.6
4369.0,-21.2
4370.0,-20.8
4371.0,-20.4
4372.0,-20.0
4373.0,-19.6
4374.0,-20.4
4375.0,-20.8
4376.0,-20.8
4377.0,-20.4
4378.0,-20.0
4379.0,-20.4
4380.0,-20.4
4381.0,-20.0
4382.0,-19.2
4383.0,-18.8
4384.0,-19.2
4385.0,-19.6
4386.0,-20.4
4387.0,-20.8
4388.0,-21.2
4389.0,-22.8
4390.0,-24.8
4391.0,-25.6
4392.0,-26.0
4393.0,-26.0
4394.0,-26.8
4395.0,-27.6
4396.0,-27.6
4397.0,-26.4
4398.0,-25.6
4399.0,-24.8
4400.0,-24.0
4401.0,-22.8
4402.0,-21.2
4403.0,-19.2
4404.0,-18.0
4405.0,-17.6
4406.0,-16.4
4407.0,-15.2
4408.0,-14.0
4409.0,-13.6
4410.0,-13.6
4411.0,-12.8
4412.0,-11.6
4413.0,-10.8
4414.0,-10.0
4415.0,-10.0
4416.0,-8.8
4417.0,-7.6
4418.0,-6.0
4419.0,-4.8
4420.0,-4.4
4421.0,-3.2
4422.0,-2.0
4423.0,-1.2
4424.0,-1.2
4425.0,-1.6
4426.0,-1.2
4427.0,-0.4
4428.0,0.4
4429.0,0.4
4430.0,0.0
4431.0,0.4
4432.0,1.2
4433.0,2.4
4434.0,2.8
4435.0,3.2
4436.0,3.6
4437.0,4.8
4438.0,5.6
4439.0,6.4
4440.0,6.8
4441.0,7.2
4442.0,8.4
4443.0,9.6
4444.0,10.4
4445.0,11.2
4446.0,12.8
4447.0,14.8
4448.0,16.8
4449.0,18.4
4450.0,19.6
4451.0,21.2
4452.0,23.6
4453.0,26.0
4454.0,27.2
4455.0,28.0
4456.0,29.6
4457.0,32.4
4458.0,34.8
4459.0,36.4
4460.0,37.6
4461.0,39.2
4462.0,42.0
4463.0,44.8
4464.0,46.8
4465.0,48.8
4466.0,51.2
4467.0,54.0
4468.0,56.8
4469.0,58.8
4470.0,60.8
4471.0,63.2
4472.0,66.8
4473.0,70.0
4474.0,72.4
4475.0,74.0
4476.0,76.4
4477.0,79.6
4478.0,82.0
4479.0,83.6
4480.0,84.8
4481.0,86.0
4482.0,87.2
4483.0,88.4
4484.0,88.8
4485.0,88.8
4486.0,89.2
4487.0,90.0
4488.0,90.4
4489.0,90.8
4490.0,90.8
4491.0,91.6
4492.0,92.4
4493.0,92.8
4494.0,92.8
4495.0,92.8
4496.0,92.4
4497.0,92.8
4498.0,92.8
4499.0,92.4
4500.0,92.0
4501.0,92.0
4502.0,92.4
4503.0,92.8
4504.0,92.8
4505.0,92.8
4506.0,93.2
4507.0,94.0
4508.0,94.4
4509.0,94.0
4510.0,93.2
4511.0,93.2
4512.0,93.6
4513.0,93.6
4514.0,92.8
4515.0,92.0
4516.0,91.6
4517.0,92.0
4518.0,92.0
4519.0,90.8
4520.0,90.0
4521.0,89.6
4522.0,89.6
4523.0,89.2
4524.0,88.0
4525.0,86.8
